"","num_doss","cluster_tt"
"5241","M3392","2"
"5242","M3393","1"
"5243","M3395","1"
"5244","M3396","1"
"5245","M3397","2"
"5246","M3399","1"
"5247","M3400","1"
"5248","M3402","1"
"5249","M3405","1"
"5250","M3407","1"
"5251","M3408","1"
"5252","M3410","1"
"5253","M3411","1"
"5254","M3412","2"
"5255","M3413","1"
"5256","M3414","1"
"5257","M3415","1"
"5258","M3416","1"
"5259","M3417","2"
"5260","M3418","1"
"5261","M3419","2"
"5262","M3421","1"
"5263","M3422","2"
"5264","M3423","1"
"5265","M3424","1"
"5266","M3425","1"
"5267","M3426","1"
"5268","M3427","2"
"5269","M3428","1"
"5270","M3429","2"
"5271","M3430","1"
"5272","M3431","1"
"5273","M3432","2"
"5274","M3433","2"
"5275","M3434","2"
"5276","M3435","1"
"5277","M3436","1"
"5278","M3437","1"
"5279","M3438","2"
"5280","M3439","1"
"5281","M3440","1"
"5282","M3441","1"
"5283","M3442","2"
"5284","M3443","1"
"5285","M3445","1"
"5286","M3446","1"
"5287","M3447","2"
"5288","M3450","2"
"5289","M3451","1"
"5290","M3452","1"
"5291","M3453","1"
"5292","M3454","1"
"5293","M3455","1"
"5294","M3456","1"
"5295","M3457","1"
"5296","M3458","1"
"5297","M3459","1"
"5298","M3460","1"
"5299","M3461","1"
"5300","M3462","1"
"5301","M3463","1"
"5302","M3464","2"
"5303","M3465","2"
"5304","M3466","2"
"5305","M3467","1"
"5306","M3468","1"
"5307","M3469","1"
"5308","M3470","1"
"5309","M3471","1"
"5310","M3472","1"
"5311","M3475","1"
"5312","M3476","2"
"5313","M3477","2"
"5314","M3478","1"
"5315","M3479","1"
"5316","M3480","2"
"5317","M3481","2"
"5318","M3482","1"
"5319","M3484","2"
"5320","M3485","2"
"5321","M3486","1"
"5322","M3487","2"
"5323","M3488","1"
"5324","M3489","1"
"5325","M3492","1"
"5326","M3494","2"
"5327","M3495","2"
"5328","M3496","2"
"5329","M3498","1"
"5330","M3501","1"
"5331","M3502","1"
"5332","M3503","1"
"5333","M3504","1"
"5334","M3505","1"
"5335","M3506","1"
"5336","M3507","2"
"5337","M3509","1"
"5338","M3510","2"
"5339","M3512","1"
"5340","M3513","1"
"5341","M3514","1"
"5342","M3515","1"
"5343","M3516","1"
"5344","M3517","1"
"5345","M3518","1"
"5346","M3519","1"
"5347","M3520","1"
"5348","M3522","2"
"5349","M3523","1"
"5350","M3526","2"
"5351","M3527","1"
"5352","M3528","2"
"5353","M3529","1"
"5354","M3530","2"
"5355","M3531","1"
"5356","M3532","1"
"5357","M3533","1"
"5358","M3534","1"
"5359","M3535","1"
"5360","M3536","1"
"5361","M3537","1"
"5362","M3538","1"
"5363","M3541","1"
"5364","M3542","2"
"5365","M3543","1"
"5366","M3544","1"
"5367","M3545","2"
"5368","M3546","1"
"5369","M3547","1"
"5370","M3548","2"
"5371","M3549","1"
"5372","M3550","1"
"5373","M3551","2"
"5374","M3552","2"
"5375","M3553","1"
"5376","M3554","1"
"5377","M3555","2"
"5378","M3556","1"
"5379","M3557","1"
"5380","M3558","1"
"5381","M3559","1"
"5382","M3560","1"
"5383","M3561","2"
"5384","M3563","1"
"5385","M3564","1"
"5386","M3565","1"
"5387","M3566","2"
"5388","M3567","1"
"5389","M3568","2"
"5390","M3569","1"
"5391","M3570","2"
"5392","M3571","1"
"5393","M3572","1"
"5394","M3573","1"
"5395","M3574","1"
"5396","M3575","1"
"5397","M3576","1"
"5398","M3577","1"
"5399","M3578","1"
"5400","M3579","1"
"5401","M3580","2"
"5402","M3581","1"
"5403","M3582","2"
"5404","M3583","1"
"5405","M3584","1"
"5406","M3585","2"
"5407","M3586","1"
"5408","M3587","1"
"5409","M3588","2"
"5410","M3589","1"
"5411","M3591","2"
"5412","M3593","1"
"5413","M3594","1"
"5414","M3595","1"
"5415","M3596","1"
"5416","M3597","2"
"5417","M3599","1"
"5418","M3600","1"
"5419","M3601","1"
"5420","M3602","1"
"5421","M3603","2"
"5422","M3604","1"
"5423","M3605","1"
"5424","M3606","1"
"5425","M3607","2"
"5426","M3609","1"
"5427","M3610","2"
"5428","M3611","1"
"5429","M3614","1"
"5430","M3615","1"
"5431","M3616","2"
"5432","M3617","1"
"5433","M3619","2"
"5436","M3621","1"
"5437","M3622","1"
"5438","M3623","1"
"5439","M3624","1"
"5440","M3625","1"
"5441","M3627","1"
"5442","M3628","2"
"5443","M3629","1"
"5444","M3630","2"
"5445","M3631","2"
"5446","M3632","1"
"5447","M3633","1"
"5448","M3634","1"
"5449","M3635","2"
"5452","M3637","2"
"5453","M3638","2"
"5454","M3639","1"
"5455","M3640","1"
"5456","M3641","1"
"5457","M3642","1"
"5458","M3643","2"
"5459","M3644","1"
"5460","M3645","2"
"5461","M3646","2"
"5462","M3647","2"
"5463","M3648","1"
"5464","M3649","2"
"5465","M3650","2"
"5466","M3652","1"
"5467","M3653","1"
"5468","M3654","2"
"5469","M3655","1"
"5470","M3656","2"
"5471","M3657","1"
"5472","M3658","1"
"5473","M3659","1"
"5474","M3660","2"
"5475","M3661","2"
"5476","M3662","2"
"5477","M3663","1"
"5478","M3664","1"
"5479","M3665","1"
"5480","M3666","1"
"5481","M3667","1"
"5482","M3668","2"
"5483","M3669","1"
"5484","M3670","1"
"5485","M3671","1"
"5486","M3673","1"
"5487","M3674","1"
"5488","M3675","1"
"5489","M3676","2"
"5490","M3677","2"
"5491","M3678","2"
"5492","M3679","2"
"5493","M3680","1"
"5494","M3681","1"
"5495","M3682","1"
"5496","M3683","1"
"5497","M3684","1"
"5498","M3685","2"
"5499","M3686","1"
"5500","M3687","1"
"5501","M3688","1"
"5502","M3689","1"
"5503","M3690","1"
"5504","M3692","2"
"5505","M3693","1"
"5506","M3694","1"
"5507","M3695","1"
"5508","M3696","1"
"5509","M3697","2"
"5510","M3698","2"
"5511","M3699","1"
"5512","M3700","1"
"5513","M3701","1"
"5514","M3702","1"
"5515","M3703","1"
"5516","M3704","2"
"5517","M3705","1"
"5518","M3706","2"
"5519","M3707","2"
"5520","M3708","1"
"5521","M3709","1"
"5522","M3710","2"
"5523","M3711","1"
"5524","M3712","2"
"5525","M3713","2"
"5526","M3714","1"
"5527","M3715","1"
"5528","M3716","1"
"5529","M3717","1"
"5530","M3718","2"
"5531","M3719","2"
"5532","M3721","1"
"5533","M3722","1"
"5534","M3723","2"
"5535","M3724","1"
"5538","M3726","1"
"5539","M3727","1"
"5540","M3728","1"
"5541","M3729","1"
"5542","M3730","1"
"5543","M3731","1"
"5544","M3732","2"
"5545","M3733","1"
"5546","M3734","1"
"5547","M3735","1"
"5548","M3736","1"
"5549","M3737","1"
"5550","M3738","1"
"5551","M3739","1"
"5552","M3740","1"
"5553","M3742","1"
"5554","M3743","1"
"5555","M3744","1"
"5556","M3745","1"
"5557","M3746","1"
"5558","M3747","1"
"5559","M3748","1"
"5560","M3749","2"
"5561","M3750","1"
"5562","M3751","1"
"5563","M3752","1"
"5564","M3753","1"
"5565","M3754","1"
"5566","M3755","1"
"5567","M3756","1"
"5568","M3757","2"
"5569","M3758","1"
"5570","M3759","1"
"5571","M3761","1"
"5572","M3762","1"
"5573","M3763","2"
"5574","M3764","1"
"5575","M3765","2"
"5576","M3766","2"
"5577","M3767","1"
"5578","M3768","1"
"5579","M3769","1"
"5580","M3770","2"
"5581","M3771","1"
"5582","M3772","1"
"5583","M3773","1"
"5584","M3775","2"
"5585","M3777","1"
"5586","M3778","1"
"5587","M3779","1"
"5588","M3780","1"
"5589","M3781","2"
"5590","M3783","1"
"5591","M3784","1"
"5592","M3785","1"
"5593","M3786","1"
"5594","M3787","1"
"5595","M3788","1"
"5596","M3789","1"
"5597","M3790","2"
"5598","M3794","1"
"5599","M3795","1"
"5600","M3796","1"
"5601","M3797","1"
"5602","M3798","1"
"5603","M3801","1"
"5604","M3802","1"
"5605","M3803","2"
"5606","M3804","1"
"5607","M3805","1"
"5608","M3806","1"
"5609","M3807","1"
"5610","M3808","1"
"5611","M3809","1"
"5612","M3810","1"
"5613","M3811","1"
"5614","M3812","1"
"5615","M3813","1"
"5616","M3814","2"
"5617","M3815","1"
"5618","M3816","2"
"5619","M3817","1"
"5620","M3819","1"
"5621","M3820","1"
"5622","M3821","1"
"5623","M3822","2"
"5624","M3824","1"
"5625","M3825","2"
"5626","M3826","2"
"5627","M3829","2"
"5628","M3830","1"
"5629","M3831","1"
"5630","M3832","2"
"5631","M3833","1"
"5632","M3834","1"
"5633","M3835","1"
"5634","M3836","1"
"5635","M3837","1"
"5636","M3839","1"
"5637","M3840","1"
"5638","M3841","1"
"5639","M3842","1"
"5640","M3843","1"
"5641","M3844","1"
"5642","M3845","1"
"5643","M3846","2"
"5644","M3847","1"
"5645","M3848","1"
"5646","M3850","1"
"5647","M3851","1"
"5648","M3852","2"
"5649","M3853","1"
"5650","M3854","2"
"5651","M3855","1"
"5652","V001","2"
"5653","V002","1"
"5654","V003","2"
"5655","V005","2"
"5656","V007","2"
"5657","V008","1"
"5658","V010","2"
"5659","V011","2"
"5660","V012","2"
"5661","V013","2"
"5662","V014","2"
"5663","V016","1"
"5664","V017","1"
"5665","V018","1"
"5666","V019","2"
"5667","V020","2"
"5668","V021","1"
"5669","V022","1"
"5670","V023","2"
"5671","V025","1"
"5672","V027","2"
"5673","V028","1"
"5674","V029","1"
"5675","V030","1"
"5676","V031","2"
"5677","V032","2"
"5678","V033","1"
"5679","V034","2"
"5680","V035","2"
"5681","V036","2"
"5682","V037","2"
"5683","V039","2"
"5684","V040","2"
"5685","V041","2"
"5686","V042","2"
"5687","V043","1"
"5688","V044","2"
"5689","V045","2"
"5690","V046","1"
"5691","V047","2"
"5692","V048","1"
"5693","V049","1"
"5694","V051","2"
"5695","V053","1"
"5696","V056","2"
"5697","V057","1"
"5698","V058","1"
"5699","V060","2"
"5700","V061","2"
"5701","V062","2"
"5702","V063","2"
"5703","V064","1"
"5704","V065","2"
"5705","V066","2"
"5706","V067","2"
"5707","V068","1"
"5708","V069","2"
"5709","V073","1"
"5710","V074","1"
"5711","V075","2"
"5712","V076","2"
"5713","V077","1"
"5714","V078","2"
"5715","V079","1"
"5716","V082","1"
"5717","V083","2"
"5718","V084","2"
"5719","V085","1"
"5720","V086","2"
"5721","V088","2"
"5722","V089","1"
"5723","V092","2"
"5724","V093","2"
"5725","V094","1"
"5726","V095","2"
"5727","V096","1"
"5728","V098","2"
"5729","V099","2"
"5730","V101","2"
"5731","V102","2"
"5732","V104","2"
"5733","V105","2"
"5734","V106","1"
"5735","V108","2"
"5736","V110","2"
"5737","V111","2"
"5738","V114","2"
"5739","V115","1"
"5740","V116","1"
"5741","V117","1"
"5742","V118","1"
"5743","V119","2"
"5744","V121","1"
"5745","V122","2"
"5746","V124","2"
"5747","V125","2"
"5748","V126","1"
"5749","V127","2"
"5750","V128","2"
"5751","V129","2"
"5752","V130","1"
"5753","V132","2"
"5754","V134","1"
"5755","V136","2"
"5756","V137","1"
"5757","V138","2"
"5758","V139","1"
"5759","V140","2"
"5760","V142","1"
"5761","V143","1"
"5762","V145","2"
"5763","V146","1"
"5764","V147","1"
"5765","V149","2"
"5766","V150","2"
"5767","V151","2"
"5768","V152","2"
"5769","V153","1"
"5770","V154","2"
"5771","V155","2"
"5772","V156","1"
"5773","V157","2"
"5774","V158","1"
"5775","V159","2"
"5776","V160","1"
"5777","V161","2"
"5778","V164","2"
"5779","V165","2"
"5780","V166","2"
"5781","V167","1"
"5782","V168","2"
"5783","V169","1"
"5784","V170","2"
"5785","V171","2"
"5786","V172","2"
"5787","V173","2"
"5788","V174","2"
"5789","V175","2"
"5790","V176","2"
"5791","V177","1"
"5792","V178","2"
"5793","V179","2"
"5794","V180","1"
"5795","V181","2"
"5798","V183","1"
"5799","V184","2"
"5800","V185","2"
"5801","V187","1"
"5802","V189","1"
"5803","V190","1"
"5804","V192","2"
"5805","V194","1"
"5806","V195","2"
"5807","V196","2"
"5808","V197","2"
"5809","V198","1"
"5810","V199","2"
"5811","V200","1"
"5812","V201","2"
"5813","V202","1"
"5814","V203","2"
"5815","V204","2"
"5816","V205","1"
"5817","V210","2"
"5818","V211","1"
"5819","V214","2"
"5820","V215","1"
"5821","V216","1"
"5822","V217","2"
"5823","V218","2"
"5824","V220","2"
"5825","V221","2"
"5826","V222","2"
"5827","V223","2"
"5828","V224","2"
"5829","V225","2"
"5830","V226","2"
"5831","V228","1"
"5832","V229","2"
"5833","V230","2"
"5834","V231","2"
"5835","V232","2"
"5836","V233","2"
"5837","V234","2"
"5838","V235","2"
"5839","V236","2"
"5840","V237","2"
"5841","V238","2"
"5842","V240","1"
"5843","V241","2"
"5844","V242","2"
"5845","V243","2"
"5846","V244","1"
"5847","V246","2"
"5848","V247","2"
"5849","V248","2"
"5850","V249","1"
"5851","V250","2"
"5852","V251","2"
"5853","V252","1"
"5856","V256","2"
"5857","V258","2"
"5858","V260","2"
"5859","V262","2"
"5860","V263","2"
"5861","V265","1"
"5862","V266","1"
"5863","V267","2"
"5864","V269","2"
"5865","V270","1"
"5866","V271","1"
"5867","V272","2"
"5868","V276","1"
"5869","V277","2"
"5870","V279","2"
"5871","V281","2"
"5872","V282","2"
"5873","V283","1"
"5874","V284","1"
"5875","V286","1"
"5876","V287","1"
"5877","V289","2"
"5878","V290","2"
"5879","V291","2"
"5880","V293","2"
"5881","V294","1"
"5882","V296","2"
"5883","V298","2"
"5884","V299","1"
"5885","V301","2"
"5886","V302","2"
"5887","V303","1"
"5888","V304","2"
"5889","V306","1"
"5890","V308","2"
"5891","V309","2"
"5892","V310","1"
"5893","V311","1"
"5894","V313","1"
"5895","V314","1"
"5896","V315","2"
"5897","V317","1"
"5898","V318","1"
"5899","V320","1"
"5900","V321","2"
"5901","V322","2"
"5902","V324","2"
"5903","V326","1"
"5904","V327","2"
"5905","V329","2"
"5906","V330","1"
"5907","V331","2"
"5908","V332","1"
"5909","V333","2"
"5910","V334","1"
"5911","V335","2"
"5912","V336","2"
"5913","V337","1"
"5914","V338","1"
"5915","V340","2"
"5916","V341","2"
"5917","V342","2"
"5918","V344","2"
"5919","V345","2"
"5920","V346","1"
"5921","V347","1"
"5922","V350","2"
"5923","V351","2"
"5924","V352","2"
"5925","V353","2"
"5926","V354","1"
"5927","V355","2"
"5928","V356","2"
"5929","V357","1"
"5930","V358","2"
"5931","V359","1"
"5932","V360","2"
"5933","V361","2"
"5934","V365","1"
"5935","V366","1"
"5936","V367","2"
"5937","V369","2"
"5938","V370","1"
"5939","V371","2"
"5940","V372","2"
"5941","V373","1"
"5942","V374","2"
"5943","V375","2"
"5944","V376","2"
"5945","V379","2"
"5946","V380","1"
"5949","V383","1"
"5950","V384","2"
"5953","V386","1"
"5954","V387","2"
"5955","V388","2"
"5956","V389","2"
"5957","V390","2"
"5958","V391","2"
"5959","V392","2"
"5960","V393","1"
"5961","V394","2"
"5962","V395","2"
"5963","V396","2"
"5964","V397","2"
"5965","V398","2"
"5966","V399","1"
"5967","V400","2"
"5968","V401","2"
"5969","V402","1"
"5970","V403","2"
"5971","V404","2"
"5972","V405","2"
"5973","V407","1"
"5974","V408","1"
"5975","V409","2"
"5976","V412","2"
"5977","V414","1"
"5978","V418","2"
"5979","V419","2"
"5980","V420","1"
"5981","V421","1"
"5982","V423","2"
"5983","V424","2"
"5984","V430","2"
"5985","V433","2"
"5986","V438","2"
"5987","V442","1"
"5988","V446","2"
"5989","V448","1"
"5990","V454","1"
"5991","V463","1"
"5992","V467","2"
"5993","V469","2"
"5994","V471","1"
"5995","V474","1"
"5996","V479","1"
"5997","V480","2"
"5998","V481","2"
"5999","V482","1"
"6000","V483","2"
"6001","V484","2"
"6002","V485","2"
"6003","V486","2"
"6004","V487","1"
"6005","V488","1"
"6006","V490","1"
"6007","V491","2"
"6008","V492","2"
"6009","V493","2"
"6010","V494","2"
"6011","V495","2"
"6012","V498","2"
"6013","V499","2"
"6014","V500","2"
"6015","V501","1"
"6016","V502","1"
"6017","V503","2"
"6018","V505","1"
"6019","V508","1"
"6020","V509","2"
"6021","V510","2"
"6022","V514","2"
"6023","V516","2"
"6024","V518","2"
"6025","V519","2"
"6026","V520","2"
"6027","V521","1"
"6028","V522","1"
"6029","V524","2"
"6032","V526","2"
"6033","V527","1"
"6034","V528","2"
"6035","V530","1"
"6036","V532","1"
"6037","V533","2"
"6038","V534","1"
"6039","V535","1"
"6040","V536","2"
"6041","V537","1"
"6042","V538","1"
"6043","V539","2"
"6044","V543","2"
"6045","V544","1"
"6046","V545","2"
"6047","V547","2"
"6048","V550","2"
"6049","V551","2"
"6050","V552","1"
"6051","V553","2"
"6052","V554","2"
"6053","V555","2"
"6054","V556","2"
"6055","V557","1"
"6056","V558","2"
"6057","V559","1"
"6058","V560","2"
"6059","V561","1"
"6060","V562","2"
"6061","V564","2"
"6062","V565","2"
"6063","V566","2"
"6064","V567","2"
"6065","V568","2"
"6066","V569","1"
"6067","V570","2"
"6068","V571","2"
"6069","V572","2"
"6070","V573","2"
"6071","V574","1"
"6072","V575","2"
"6073","V576","2"
"6074","V577","2"
"6077","V579","1"
"6078","V580","2"
"6079","V582","2"
"6080","V583","2"
"6081","V584","2"
"6082","V586","2"
"6083","V587","1"
"6084","V588","1"
"6085","V589","2"
"6086","V591","1"
"6087","V592","1"
"6088","V593","2"
"6089","V594","2"
"6090","V595","1"
"6091","V596","2"
"6092","V597","2"
"6093","V598","1"
"6094","V600","1"
"6095","V608","2"
"6096","V609","2"
"6097","V610","2"
"6098","V612","2"
"6099","V613","1"
"6100","V614","1"
"6101","V615","2"
"6102","V616","2"
"6103","V619","2"
"6104","V620","2"
"6105","V621","1"
"6106","V622","1"
"6107","V623","1"
"6108","V624","2"
"6109","V628","2"
"6110","V629","1"
"6111","V630","1"
"6112","V631","1"
"6113","V632","1"
"6114","V633","2"
"6115","V634","2"
"6116","V636","1"
"6117","V637","2"
"6118","V638","1"
"6119","V639","2"
"6120","V640","2"
"6121","V642","2"
"6122","V646","2"
"6123","V647","2"
"6124","V649","2"
"6125","V651","2"
"6126","V652","1"
"6127","V653","1"
"6128","V654","1"
"6129","V655","2"
"6130","V656","1"
"6131","V657","2"
"6132","V668","1"
"6133","V669","1"
"6134","V670","2"
"6135","V671","1"
"6136","V672","1"
"6137","V673","1"
"6138","V680","1"
"6139","V681","1"
"6142","V688","2"
"6143","VRB0005","2"
"6144","VRB0007","2"
"6145","VRB0012","2"
"6146","VRB0013","1"
"6147","VRB0014","1"
"6148","VRB0015","2"
"6149","VRB0016","2"
"6150","VRB0017","2"
"6151","VRB0018","2"
"6152","VRB0019","2"
"6153","VRB0020","2"
"6154","VRB0021","2"
"6155","VRB0022","2"
"6156","VRB0023","2"
"6157","VRB0024","2"
"6160","VRB0026","2"
"6161","VRB0028","1"
"6162","VRB0029","1"
"6163","VRB0030","2"
"6164","VRB0031","2"
"6165","VRB0033","1"
"6166","VRB0034","1"
"6167","VRB0035","2"
"6168","VRB0036","2"
"6169","VRB0038","2"
"6170","VRB0039","2"
"6171","VRB0040","2"
"6172","VRB0041","1"
"6173","VRB0042","2"
"6174","VRB0043","1"
"6175","VRB0045","2"
"6176","VRB0047","2"
"6177","VRB0048","2"
"6178","VRB0049","2"
"6179","VRB0050","2"
"6180","VRB0052","2"
"6181","VRB0053","2"
"6182","VRB0054","2"
"6183","VRB0055","2"
"6184","VRB0056","2"
"6185","VRB0057","2"
"6186","VRB0059","2"
"6187","VRB0061","1"
"6188","VRB0062","2"
"6189","VRB0063","2"
"6190","VRB0064","2"
"6191","VRB0065","1"
"6192","VRB0066","1"
"6193","VRB0068","2"
"6194","VRB0069","1"
"6195","VRB0072","2"
"6196","VRB0073","1"
"6197","VRB0076","2"
"6198","VRB0077","2"
"6199","VRB0078","1"
"6200","VRB0079","2"
"6201","VRB0080","1"
"6202","VRB0083","2"
"6203","VRB0084","1"
"6204","VRB0085","2"
"6205","VRB0086","2"
"6206","VRB0088","1"
"6207","VRB0089","2"
"6208","VRB0091","1"
"6211","VRB0093","1"
"6212","VRB0095","2"
"6213","VRB0096","2"
"6214","VRB0097","2"
"6215","VRB0098","1"
"6216","VRB0099","1"
"6217","VRB0100","1"
"6218","VRB0101","1"
"6219","VRB0102","2"
"6220","VRB0103","2"
"6221","VRB0104","1"
"6222","VRB0106","1"
"6223","VRB0107","2"
"6224","VRB0108","1"
"6225","VRB0109","2"
"6226","VRB0110","1"
"6227","VRB0112","2"
"6228","VRB0113","2"
"6229","VRB0114","2"
"6230","VRB0115","1"
"6231","VRB0116","2"
"6232","VRB0117","2"
"6233","VRB0118","2"
"6234","VRB0119","1"
"6235","VRB0120","1"
"6236","VRB0122","2"
"6237","VRB0123","2"
"6238","VRB0124","1"
"6239","VRB0125","2"
"6240","VRB0126","2"
"6241","VRB0127","2"
"6242","VRB0128","1"
"6243","VRB0129","2"
"6244","VRB0130","1"
"6245","VRB0131","1"
"6246","VRB0132","1"
"6247","VRB0133","2"
"6248","VRB0134","1"
"6249","VRB0135","2"
"6250","VRB0136","2"
"6251","VRB0137","1"
"6252","VRB0138","2"
"6253","VRB0139","1"
"6254","VRB0140","2"
"6255","VRB0141","2"
"6256","VRB0142","1"
"6257","VRB0143","1"
"6258","VRB0144","2"
"6259","VRB0145","1"
"6260","VRB0147","1"
"6261","VRB0148","2"
"6262","VRB0149","2"
"6263","VRB0150","1"
"6264","VRB0151","2"
"6265","VRB0152","2"
"6266","VRB0153","2"
"6267","VRB0154","2"
"6268","VRB0155","1"
"6269","VRB0156","1"
"6270","VRB0157","1"
"6271","VRB0158","2"
"6272","VRB0159","1"
"6273","VRB0160","1"
"6274","VRB0161","1"
"6275","VRB0162","2"
"6276","VRB0164","2"
"6277","VRB0165","1"
"6278","VRB0167","2"
"6279","VRB0168","2"
"6280","VRB0169","2"
"6281","VRB0170","2"
"6282","VRB0171","2"
"6283","VRB0172","2"
"6284","VRB0173","1"
"6285","VRB0174","2"
"6286","VRB0175","2"
"6287","VRB0176","2"
"6288","VRB0177","2"
"6289","VRB0179","1"
"6290","VRB0181","2"
"6291","VRB0183","1"
"6292","VRB0184","2"
"6293","VRB0185","2"
"6294","VRB0186","2"
"6295","VRB0188","1"
"6296","VRB0189","2"
"6297","VRB0190","2"
"6298","VRB0191","2"
"6299","VRB0192","2"
"6300","VRB0193","2"
"6301","VRB0194","2"
"6302","VRB0195","1"
"6303","VRB0196","2"
"6304","VRB0198","1"
"6305","VRB0199","2"
"6306","VRB0200","2"
"6307","VRB0201","1"
"6308","VRB0203","2"
"6309","VRB0204","2"
"6310","VRB0205","2"
"6311","VRB0206","1"
"6312","VRB0207","1"
"6313","VRB0208","2"
"6314","VRB0209","1"
"6315","VRB0210","2"
"6316","VRB0211","1"
"6317","VRB0212","2"
"6318","VRB0213","2"
"6319","VRB0214","2"
"6320","VRB0216","2"
"6321","VRB0217","2"
"6322","VRB0218","2"
"6323","VRB0219","1"
"6324","VRB0220","2"
"6325","VRB0221","2"
"6326","VRB0223","1"
"6327","VRB0224","2"
"6328","VRB0226","2"
"6329","VRB0227","2"
"6330","VRB0228","2"
"6331","VRB0229","2"
"6332","VRB0230","2"
"6333","VRB0234","2"
"6334","VRB0235","2"
"6335","VRB0236","2"
"6336","VRB0239","2"
"6337","VRB0242","2"
"6338","VRB0243","2"
"6339","VRB0244","2"
"6340","VRB0245","2"
"6341","VRB0246","2"
"6342","VRB0247","2"
"6343","VRB0248","2"
"6344","VRB0249","2"
"6345","VRB0250","1"
"6346","VRB0251","2"
"6347","VRB0252","2"
"6348","VRB0255","1"
"6349","VRB0256","2"
"6350","VRB0257","2"
"6351","VRB0258","1"
"6352","VRB0259","2"
"6353","VRB0260","2"
"6354","VRB0261","2"
"6355","VRB0262","2"
"6356","VRB0264","1"
"6357","VRB0265","2"
"6358","VRB0269","1"
"6359","VRB0270","1"
"6360","VRB0271","1"
"6361","VRB0272","2"
"6362","VRB0273","1"
"6363","VRB0274","2"
"6364","VRB0276","2"
"6365","VRB0277","2"
"6366","VRB0278","1"
"6367","VRB0279","2"
"6368","VRB0280","1"
"6369","VRB0281","2"
"6370","VRB0282","2"
"6371","VRB0283","2"
"6372","VRB0284","2"
"6373","VRB0286","1"
"6374","VRB0287","1"
"6375","VRB0288","2"
"6376","VRB0289","2"
"6377","VRB0290","1"
"6378","VRB0291","2"
"6379","VRB0292","2"
"6380","VRB0293","1"
"6381","VRB0294","2"
"6382","VRB0295","1"
"6383","VRB0296","1"
"6384","VRB0297","1"
"6385","VRB0298","2"
"6386","VRB0299","2"
"6387","VRB0300","1"
"6388","VRB0302","1"
"6389","VRB0304","1"
"6390","VRB0305","1"
"6391","VRB0307","1"
"6392","VRB0308","2"
"6393","VRB0310","1"
"6394","VRB0312","1"
"6395","VRB0315","1"
"6396","VRB0317","2"
"6397","VRB0318","1"
"6398","VRB0319","2"
"6399","VRB0320","2"
"6400","VRB0321","1"
"6401","VRB0322","2"
"6402","VRB0323","2"
"6403","VRB0330","2"
"6404","VRB0331","2"
"6405","VRB0332","2"
"6406","VRB0333","2"
"6407","VRB0335","1"
"6408","VRB0336","2"
"6409","VRB0337","2"
"6410","VRB0338","2"
"6411","VRB0339","2"
"6412","VRB0341","2"
"6413","VRB0342","2"
"6414","VRB0343","1"
"6415","VRB0344","2"
"6416","VRB0345","2"
"6417","VRB0346","2"
"6418","VRB0348","2"
"6419","VRB0350","1"
"6420","VRB0351","2"
"6421","VRB0352","1"
"6422","VRB0354","1"
"6423","VRB0355","1"
"6424","VRB0357","1"
"6425","VRB0358","1"
"6426","VRB0360","2"
"6427","VRB0363","1"
"6428","VRB0364","2"
"6429","VRB0366","2"
"6430","VRB0369","2"
"6431","VRB0370","2"
"6432","VRB0371","2"
"6433","VRB0372","2"
"6434","VRB0374","2"
"6435","VRB0375","2"
"6436","VRB0376","2"
"6437","VRB0377","1"
"6438","VRB0378","2"
"6439","VRB0379","1"
"6440","VRB0380","1"
"6441","VRB0381","1"
"6442","VRB0383","2"
"6443","VRB0384","2"
"6444","VRB0386","2"
"6445","VRB0388","1"
"6446","VRB0390","2"
"6447","VRB0391","2"
"6448","VRB0392","2"
"6449","VRB0393","1"
"6450","VRB0394","2"
"6451","VRB0395","2"
"6452","VRB0396","1"
"6453","VRB0397","2"
"6454","VRB0398","2"
"6455","VRB0399","1"
"6456","VRB0401","2"
"6457","VRB0402","2"
"6458","VRB0403","1"
"6459","VRB0406","2"
"6460","VRB0407","2"
"6461","VRB0408","2"
"6462","VRB0410","2"
"6463","VRB0411","2"
"6464","VRB0412","1"
"6465","VRB0413","1"
"6466","VRB0414","2"
"6467","VRB0415","2"
"6468","VRB0417","1"
"6469","VRB0418","1"
"6470","VRB0419","2"
"6471","VRB0420","2"
"6472","VRB0422","2"
"6473","VRB0423","1"
"6474","VRB0424","1"
"6475","VRB0426","1"
"6476","VRB0427","1"
"6477","VRB0428","1"
"6478","VRB0430","2"
"6479","VRB0432","1"
"6480","VRB0434","2"
"6481","VRB0436","1"
"6482","VRB0437","2"
"6483","VRB0439","2"
"6484","VRB0440","2"
"6485","VRB0441","2"
"6486","VRB0442","2"
"6487","VRB0443","2"
"6488","VRB0444","2"
"6489","VRB0445","1"
"6490","VRB0446","1"
"6491","VRB0447","2"
"6492","VRB0449","1"
"6493","VRB0450","2"
"6494","VRB0451","2"
"6495","VRB0452","1"
"6496","VRB0453","2"
"6497","VRB0454","1"
"6498","VRB0455","2"
"6499","VRB0456","1"
"6500","VRB0457","1"
"6501","VRB0458","1"
"6502","VRB0459","2"
"6503","VRB0461","2"
"6504","VRB0462","1"
"6505","VRB0463","1"
"6506","VRB0464","1"
"6507","VRB0465","2"
"6508","VRB0466","2"
"6509","VRB0467","2"
"6510","VRB0468","1"
"6511","VRB0469","2"
"6512","VRB0470","2"
